# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Byremo barnehage", "Lyngdal kommune", "1018072"
"Filadelfia barnehage", "Lyngdal Pinsemenighet", "1019889"
"Frikirken Åpen barnehage", "Frikirken Lyngdal Menighet", "1014242"
"Kollevoll barnehage Sa", "Kollevoll barnehage Sa", "1019728"
"Konsmo barnehage", "Lyngdal kommune", "1018073"
"Lyngtua barnehage", "Lyngdal kommune", "1012504"
"Læringsverkstedet barnehage Avd Eplehagen barnehage", "Læringsverkstedet AS", "1022092"
"Læringsverkstedet barnehage Avd Rom barnehage", "Læringsverkstedet AS", "1013171"
"Læringsverkstedet barnehage Avd Faråna", "Læringsverkstedet AS", "1014196"
"Nlm Barnehagene AS Avd Kvås barnehage", "Nlm-Barnehagene AS", "1016857"
"Nygård barnehage", "Lyngdal kommune", "1018074"
"Rom Gård AS", "Rom Gård AS", "1022396"
"Sangfuglen barnehage", "Sangfuglen barnehage R Limmesand", "1020085"
"Ti 12 Kreativ AS", "Ti 12 Kreativ AS", "1022163"
